40, 5, 5, 'db', 4000, 27,
40, 6, 1, 'db', 6250, 27,
40, 9, 3, 'db', 1200, 27,
40, 10, 1, 'db', 2500, 27,
40, 12, 5, 'db', 1500, 27,
40, 19, 6, 'db', 19900, 27,
41, 3, 1, 'db', 10000, 27,
41, 6, 2, 'db', 6250, 27,
41, 17, 2, 'db', 9800, 27,
41, 18, 3, 'db', 3500, 27,
42, 3, 1, 'db', 10000, 27,
43, 4, 7, 'db', 3500, 27,
43, 8, 2, 'db', 8200, 27,
43, 10, 1, 'db', 2500, 27,
43, 14, 1, 'db', 5500, 27,
44, 2, 1, 'db', 14500, 27,
44, 18, 1, 'db', 3500, 27,
45, 2, 2, 'db', 14500, 27,
45, 8, 2, 'db', 8200, 27,
46, 1, 2, 'db', 3000, 27,
46, 3, 1, 'db', 10000, 27,
46, 5, 2, 'db', 4000, 27,
46, 10, 3, 'db', 2500, 27,
46, 11, 6, 'db', 2500, 27,
46, 12, 8, 'db', 1500, 27,
47, 4, 2, 'db', 3500, 27,
47, 6, 2, 'db', 6250, 27,
47, 9, 3, 'db', 1200, 27,
47, 16, 2, 'db', 1500, 27,
47, 20, 6, 'db', 600, 27,
48, 10, 2, 'db', 2500, 27,
49, 4, 1, 'db', 3500, 27,
49, 10, 1, 'db', 2500, 27,
49, 11, 1, 'db', 2500, 27,
49, 16, 1, 'db', 1500, 27,
49, 17, 1, 'db', 9800, 27,
50, 15, 3, 'db', 6000, 27,
51, 12, 7, 'db', 1500, 27,
52, 3, 1, 'db', 10000, 27,
52, 4, 1, 'db', 3500, 27,
53, 2, 1, 'db', 14500, 27,
53, 6, 1, 'db', 6250, 27,
53, 8, 1, 'db', 8200, 27,
53, 17, 1, 'db', 9800, 27,
54, 5, 2, 'db', 4000, 27,
54, 7, 1, 'db', 7500, 27,
54, 8, 2, 'db', 8200, 27,
54, 9, 4, 'db', 1200, 27,
54, 10, 2, 'db', 2500, 27,
55, 5, 1, 'db', 4000, 27,
56, 6, 1, 'db', 6250, 27,
57, 4, 5, 'db', 3500, 27,
57, 17, 1, 'db', 9800, 27,
58, 1, 4, 'db', 3000, 27,
58, 4, 4, 'db', 3500, 27,
58, 5, 2, 'db', 4000, 27,
58, 6, 1, 'db', 6250, 27,
58, 7, 1, 'db', 7500, 27,
58, 8, 2, 'db', 8200, 27,
58, 12, 4, 'db', 1500, 27,
58, 13, 1, 'db', 3000, 27,
58, 14, 2, 'db', 5500, 27,
58, 16, 3, 'db', 1500, 27,
59, 1, 4, 'db', 3000, 27,
59, 6, 2, 'db', 6250, 27,
59, 10, 3, 'db', 2500, 27,
59, 19, 2, 'db', 19900, 27,
60, 9, 2, 'db', 1200, 27,
60, 10, 4, 'db', 2500, 27,
60, 20, 1, 'db', 600, 27,
61, 17, 1, 'db', 9800, 27,
61, 20, 4, 'db', 600, 27,
62, 14, 2, 'db', 5500, 27,
62, 20, 1, 'db', 600, 27,
63, 5, 5, 'db', 4000, 27,
64, 5, 5, 'db', 4000, 27,
64, 14, 2, 'db', 5500, 27,
65, 4, 4, 'db', 3500, 27,
65, 9, 2, 'db', 1200, 27,
66, 8, 1, 'db', 8200, 27,
66, 15, 4, 'db', 6000, 27,
66, 16, 1, 'db', 1500, 27,
66, 17, 1, 'db', 9800, 27,
67, 11, 1, 'db', 2500, 27,
68, 9, 4, 'db', 1200, 27,
68, 11, 4, 'db', 2500, 27,
69, 2, 1, 'db', 14500, 27,
69, 9, 3, 'db', 1200, 27,
70, 11, 3, 'db', 2500, 27,
70, 14, 1, 'db', 5500, 27,
70, 17, 2, 'db', 9800, 27,
71, 7, 1, 'db', 7500, 27,
71, 8, 1, 'db', 8200, 27,
71, 11, 1, 'db', 2500, 27,
71, 12, 9, 'db', 1500, 27,
72, 2, 1, 'db', 14500, 27,
72, 13, 1, 'db', 3000, 27,
73, 4, 5, 'db', 3500, 27,
73, 8, 2, 'db', 8200, 27,
73, 13, 1, 'db', 3000, 27,
73, 20, 2, 'db', 600, 27,
74, 13, 1, 'db', 3000, 27,
75, 7, 2, 'db', 7500, 27,
75, 9, 3, 'db', 1200, 27,
75, 11, 3, 'db', 2500, 27,
76, 4, 3, 'db', 3500, 27,
76, 7, 1, 'db', 7500, 27,
76, 11, 1, 'db', 2500, 27,
76, 13, 2, 'db', 3000, 27,
76, 17, 1, 'db', 9800, 27,
77, 3, 1, 'db', 10000, 27,
77, 15, 1, 'db', 6000, 27,
78, 4, 4, 'db', 3500, 27,
78, 9, 4, 'db', 1200, 27,
78, 13, 2, 'db', 3000, 27,
78, 18, 1, 'db', 3500, 27,
79, 2, 1, 'db', 14500, 27,
79, 3, 1, 'db', 10000, 27,
79, 12, 8, 'db', 1500, 27,
79, 13, 3, 'db', 3000, 27,
79, 19, 2, 'db', 19900, 27,
80, 4, 2, 'db', 3500, 27,
80, 6, 2, 'db', 6250, 27,
80, 14, 2, 'db', 5500, 27,
80, 16, 3, 'db', 1500, 27,
80, 17, 2, 'db', 9800, 27,
81, 11, 1, 'db', 2500, 27,
81, 12, 8, 'db', 1500, 27,
81, 18, 1, 'db', 3500, 27,
82, 3, 2, 'db', 10000, 27,
83, 3, 2, 'db', 10000, 27,
84, 7, 1, 'db', 7500, 27,
85, 6, 1, 'db', 6250, 27,
86, 3, 2, 'db', 10000, 27,
86, 7, 2, 'db', 7500, 27,
86, 16, 1, 'db', 1500, 27,
86, 18, 1, 'db', 3500, 27,
87, 4, 4, 'db', 3500, 27,
88, 2, 1, 'db', 14500, 27,
88, 8, 1, 'db', 8200, 27,
88, 10, 2, 'db', 2500, 27,
88, 13, 2, 'db', 3000, 27,
89, 19, 1, 'db', 19900, 27,
90, 1, 3, 'db', 3000, 27,
90, 10, 4, 'db', 2500, 27,
90, 12, 2, 'db', 1500, 27,
90, 14, 2, 'db', 5500, 27,
90, 18, 1, 'db', 3500, 27,
90, 19, 4, 'db', 19900, 27,
90, 20, 2, 'db', 600, 27,
91, 5, 5, 'db', 4000, 27,
92, 13, 3, 'db', 3000, 27,
92, 15, 2, 'db', 6000, 27,
93, 1, 2, 'db', 3000, 27,
93, 6, 1, 'db', 6250, 27,
93, 11, 2, 'db', 2500, 27,
93, 16, 1, 'db', 1500, 27,
93, 20, 2, 'db', 600, 27,
94, 10, 1, 'db', 2500, 27,
94, 12, 4, 'db', 1500, 27,
95, 18, 2, 'db', 3500, 27,
96, 2, 1, 'db', 14500, 27,
96, 18, 1, 'db', 3500, 27,
97, 8, 2, 'db', 8200, 27,
97, 9, 3, 'db', 1200, 27,
97, 17, 2, 'db', 9800, 27,
98, 1, 4, 'db', 3000, 27,
98, 3, 2, 'db', 10000, 27,
98, 5, 4, 'db', 4000, 27,
98, 6, 2, 'db', 6250, 27,
98, 9, 2, 'db', 1200, 27,
98, 10, 3, 'db', 2500, 27,
98, 13, 3, 'db', 3000, 27,
98, 15, 1, 'db', 6000, 27,
98, 16, 1, 'db', 1500, 27,
98, 18, 5, 'db', 3500, 27,
98, 19, 1, 'db', 19900, 27,
99, 3, 1, 'db', 10000, 27,
99, 14, 2, 'db', 5500, 27,
100, 6, 2, 'db', 6250, 27,
100, 7, 1, 'db', 7500, 27,
101, 3, 2, 'db', 10000, 27,
101, 11, 5, 'db', 2500, 27,
101, 14, 2, 'db', 5500, 27,
102, 6, 2, 'db', 6250, 27,
102, 7, 1, 'db', 7500, 27,
102, 8, 2, 'db', 8200, 27,
102, 11, 4, 'db', 2500, 27,
102, 13, 1, 'db', 3000, 27,
102, 15, 3, 'db', 6000, 27,
102, 16, 1, 'db', 1500, 27,
103, 3, 1, 'db', 10000, 27,
103, 19, 2, 'db', 19900, 27,
104, 9, 1, 'db', 1200, 27,
104, 10, 4, 'db', 2500, 27,
104, 12, 6, 'db', 1500, 27,
104, 14, 3, 'db', 5500, 27,
104, 19, 1, 'db', 19900, 27,
105, 3, 4, 'db', 10000, 27,
105, 5, 2, 'db', 4000, 27,
105, 9, 2, 'db', 1200, 27,
105, 13, 3, 'db', 3000, 27,
105, 15, 3, 'db', 6000, 27,
106, 2, 2, 'db', 14500, 27,
106, 11, 8, 'db', 2500, 27,
106, 13, 2, 'db', 3000, 27,
106, 17, 1, 'db', 9800, 27,
107, 6, 2, 'db', 6250, 27,
107, 8, 2, 'db', 8200, 27,
107, 17, 1, 'db', 9800, 27,
107, 20, 5, 'db', 600, 27,
108, 2, 1, 'db', 14500, 27,
108, 8, 1, 'db', 8200, 27,
108, 14, 1, 'db', 5500, 27,
108, 17, 1, 'db', 9800, 27,
109, 5, 5, 'db', 4000, 27,
110, 2, 1, 'db', 14500, 27,
110, 19, 2, 'db', 19900, 27,
111, 2, 1, 'db', 14500, 27,
111, 7, 1, 'db', 7500, 27,
111, 8, 1, 'db', 8200, 27,
111, 17, 2, 'db', 9800, 27,
112, 7, 2, 'db', 7500, 27,
112, 8, 1, 'db', 8200, 27,
112, 18, 3, 'db', 3500, 27,
112, 20, 5, 'db', 600, 27,
113, 8, 1, 'db', 8200, 27,
114, 16, 3, 'db', 1500, 27,
115, 13, 2, 'db', 3000, 27,
116, 1, 4, 'db', 3000, 27,
116, 9, 3, 'db', 1200, 27,
116, 11, 3, 'db', 2500, 27,
117, 4, 2, 'db', 3500, 27,
117, 5, 3, 'db', 4000, 27,
117, 9, 2, 'db', 1200, 27,
118, 2, 1, 'db', 14500, 27,
118, 4, 5, 'db', 3500, 27,
118, 10, 5, 'db', 2500, 27,
118, 15, 2, 'db', 6000, 27,
118, 19, 2, 'db', 19900, 27,
119, 13, 1, 'db', 3000, 27,
120, 13, 3, 'db', 3000, 27,
120, 17, 1, 'db', 9800, 27,
120, 19, 3, 'db', 19900, 27,
121, 3, 1, 'db', 10000, 27,
121, 5, 5, 'db', 4000, 27,
121, 7, 2, 'db', 7500, 27,
121, 8, 1, 'db', 8200, 27,
121, 15, 1, 'db', 6000, 27,
121, 16, 1, 'db', 1500, 27,
122, 3, 1, 'db', 10000, 27,
122, 15, 2, 'db', 6000, 27,
122, 16, 1, 'db', 1500, 27,
123, 8, 2, 'db', 8200, 27,
124, 1, 4, 'db', 3000, 27,
124, 6, 1, 'db', 6250, 27,
124, 17, 2, 'db', 9800, 27,
125, 5, 3, 'db', 4000, 27,
125, 15, 2, 'db', 6000, 27,
126, 16, 4, 'db', 1500, 27,
127, 1, 1, 'db', 3000, 27,
127, 3, 1, 'db', 10000, 27,
127, 4, 7, 'db', 3500, 27,
128, 15, 1, 'db', 6000, 27,
129, 20, 1, 'db', 600, 27,
130, 2, 2, 'db', 14500, 27,
131, 4, 3, 'db', 3500, 27,
131, 13, 2, 'db', 3000, 27,
131, 17, 1, 'db', 9800, 27,
131, 19, 2, 'db', 19900, 27,
132, 17, 2, 'db', 9800, 27,
133, 16, 1, 'db', 1500, 27,
134, 11, 3, 'db', 2500, 27,
134, 16, 4, 'db', 1500, 27,
135, 15, 2, 'db', 6000, 27,
136, 3, 1, 'db', 10000, 27,
136, 6, 1, 'db', 6250, 27,
136, 11, 3, 'db', 2500, 27,
136, 13, 3, 'db', 3000, 27,
136, 14, 2, 'db', 5500, 27,
136, 18, 1, 'db', 3500, 27,
136, 19, 3, 'db', 19900, 27,
136, 20, 2, 'db', 600, 27,
137, 8, 1, 'db', 8200, 27,
137, 10, 2, 'db', 2500, 27,
138, 2, 1, 'db', 14500, 27,
138, 4, 4, 'db', 3500, 27,
138, 6, 1, 'db', 6250, 27,
138, 7, 1, 'db', 7500, 27,
138, 8, 1, 'db', 8200, 27,
139, 18, 2, 'db', 3500, 27,
140, 9, 3, 'db', 1200, 27,
141, 1, 2, 'db', 3000, 27,
141, 3, 1, 'db', 10000, 27,
141, 5, 2, 'db', 4000, 27,
141, 8, 2, 'db', 8200, 27,
142, 16, 1, 'db', 1500, 27,
143, 2, 2, 'db', 14500, 27,
143, 9, 4, 'db', 1200, 27,
144, 3, 2, 'db', 10000, 27,
144, 9, 4, 'db', 1200, 27,
144, 14, 5, 'db', 5500, 27,
145, 14, 2, 'db', 5500, 27,
146, 3, 1, 'db', 10000, 27,
146, 7, 2, 'db', 7500, 27,
146, 8, 1, 'db', 8200, 27,
146, 12, 14, 'db', 1500, 27,
146, 13, 2, 'db', 3000, 27,
146, 18, 2, 'db', 3500, 27,
146, 20, 4, 'db', 600, 27,
147, 7, 2, 'db', 7500, 27,
147, 9, 2, 'db', 1200, 27,
147, 10, 4, 'db', 2500, 27,
147, 12, 1, 'db', 1500, 27,
147, 20, 5, 'db', 600, 27,
148, 3, 1, 'db', 10000, 27,
148, 16, 1, 'db', 1500, 27,
149, 14, 2, 'db', 5500, 27,
150, 1, 6, 'db', 3000, 27,
150, 2, 1, 'db', 14500, 27,
150, 4, 1, 'db', 3500, 27,
150, 5, 2, 'db', 4000, 27,
150, 9, 4, 'db', 1200, 27,
150, 11, 4, 'db', 2500, 27,
150, 12, 8, 'db', 1500, 27,
150, 15, 2, 'db', 6000, 27,
150, 16, 2, 'db', 1500, 27,
150, 18, 2, 'db', 3500, 27,
150, 19, 1, 'db', 19900, 27,
151, 3, 1, 'db', 10000, 27,
151, 13, 3, 'db', 3000, 27,
152, 18, 1, 'db', 3500, 27,
153, 5, 5, 'db', 4000, 27,
153, 6, 2, 'db', 6250, 27,
153, 10, 1, 'db', 2500, 27,
153, 15, 3, 'db', 6000, 27,
153, 18, 1, 'db', 3500, 27,
154, 1, 1, 'db', 3000, 27,
155, 17, 2, 'db', 9800, 27,
156, 11, 4, 'db', 2500, 27,
157, 20, 2, 'db', 600, 27,
158, 3, 2, 'db', 10000, 27,
158, 13, 2, 'db', 3000, 27,
159, 1, 3, 'db', 3000, 27,
159, 19, 6, 'db', 19900, 27,
160, 5, 4, 'db', 4000, 27,
161, 8, 2, 'db', 8200, 27,
161, 9, 1, 'db', 1200, 27,
162, 2, 2, 'db', 14500, 27,
162, 8, 3, 'db', 8200, 27,
162, 11, 2, 'db', 2500, 27,
163, 1, 2, 'db', 3000, 27,
163, 20, 1, 'db', 600, 27,
164, 13, 2, 'db', 3000, 27,
165, 9, 4, 'db', 1200, 27,
166, 3, 2, 'db', 10000, 27,
166, 9, 1, 'db', 1200, 27,
166, 12, 2, 'db', 1500, 27,
167, 2, 2, 'db', 14500, 27,
167, 3, 2, 'db', 10000, 27,
167, 11, 1, 'db', 2500, 27,
167, 17, 5, 'db', 9800, 27,
167, 19, 2, 'db', 19900, 27,
168, 4, 4, 'db', 3500, 27,
168, 9, 4, 'db', 1200, 27,
168, 11, 1, 'db', 2500, 27,
168, 15, 2, 'db', 6000, 27,
168, 17, 2, 'db', 9800, 27,
169, 10, 1, 'db', 2500, 27,
170, 17, 1, 'db', 9800, 27,
171, 6, 2, 'db', 6250, 27,
171, 8, 2, 'db', 8200, 27,
171, 17, 2, 'db', 9800, 27,
172, 2, 1, 'db', 14500, 27,
172, 4, 3, 'db', 3500, 27,
172, 6, 1, 'db', 6250, 27,
173, 6, 1, 'db', 6250, 27,
174, 3, 2, 'db', 10000, 27,
174, 11, 4, 'db', 2500, 27,
174, 13, 2, 'db', 3000, 27,
174, 16, 1, 'db', 1500, 27,
175, 4, 3, 'db', 3500, 27,
175, 5, 3, 'db', 4000, 27,
175, 6, 2, 'db', 6250, 27,
175, 10, 4, 'db', 2500, 27,
175, 15, 3, 'db', 6000, 27,
176, 6, 2, 'db', 6250, 27,
176, 7, 2, 'db', 7500, 27,
176, 12, 2, 'db', 1500, 27,
177, 2, 2, 'db', 14500, 27,
177, 11, 4, 'db', 2500, 27,
177, 13, 3, 'db', 3000, 27,
177, 18, 2, 'db', 3500, 27,
177, 19, 1, 'db', 19900, 27,
178, 2, 1, 'db', 14500, 27,
178, 9, 3, 'db', 1200, 27,
179, 15, 1, 'db', 6000, 27,
180, 3, 1, 'db', 10000, 27,
181, 7, 2, 'db', 7500, 27,
181, 10, 3, 'db', 2500, 27,
182, 2, 2, 'db', 14500, 27,
182, 4, 4, 'db', 3500, 27,
182, 9, 3, 'db', 1200, 27,
182, 19, 2, 'db', 19900, 27,
182, 20, 3, 'db', 600, 27,
183, 1, 4, 'db', 3000, 27,
184, 13, 1, 'db', 3000, 27,
185, 3, 1, 'db', 10000, 27,
185, 9, 3, 'db', 1200, 27,
185, 12, 8, 'db', 1500, 27,
185, 17, 2, 'db', 9800, 27,
186, 7, 1, 'db', 7500, 27,
186, 9, 2, 'db', 1200, 27,
186, 15, 2, 'db', 6000, 27,
187, 7, 1, 'db', 7500, 27,
187, 11, 1, 'db', 2500, 27,
188, 1, 3, 'db', 3000, 27,
188, 11, 1, 'db', 2500, 27,
189, 1, 4, 'db', 3000, 27,
189, 7, 1, 'db', 7500, 27,
189, 11, 6, 'db', 2500, 27,
189, 13, 1, 'db', 3000, 27,
189, 16, 2, 'db', 1500, 27,
190, 16, 3, 'db', 1500, 27,
190, 17, 1, 'db', 9800, 27,
191, 11, 3, 'db', 2500, 27,
191, 13, 1, 'db', 3000, 27,
192, 2, 2, 'db', 14500, 27,
192, 17, 1, 'db', 9800, 27,
193, 12, 6, 'db', 1500, 27,
194, 16, 3, 'db', 1500, 27,
195, 4, 1, 'db', 3500, 27,
195, 13, 2, 'db', 3000, 27,
195, 17, 2, 'db', 9800, 27,
195, 19, 3, 'db', 19900, 27,
196, 6, 3, 'db', 6250, 27,
196, 20, 3, 'db', 600, 27,
197, 6, 1, 'db', 6250, 27,
198, 3, 2, 'db', 10000, 27,
198, 12, 2, 'db', 1500, 27,
198, 18, 1, 'db', 3500, 27,
199, 15, 1, 'db', 6000, 27,
199, 20, 5, 'db', 600, 27,
200, 1, 2, 'db', 3000, 27,
200, 9, 1, 'db', 1200, 27
